trending_id,trend_date_time,trend,user1_id,tweet1,user2_id,tweet2,user3_id,tweet3,user4_id,tweet4,user5_id,tweet5
505,2021-12-20 03:00:40.514589,#Fantastico,29797128,Levantamento aponta que milhões de famílias só conseguiram se alimentar este ano graças à solidariedade. Seis em ca… https://t.co/UzNyVlCLIY,51813111,A MENINAAAAHAHAHHA PERFEITA MEU DEUSSSSSSAAS  #Fantastico @gloriagroove AMIGA EU TE AMO MUITO OBRIGADA POR REALIZAR… https://t.co/bW3fUHsFbK,29797128,"No #Fantástico deste domingo (19), novos depoimentos contra um famoso médico de São Paulo acusado de assédio, abuso… https://t.co/kgK1yJN1mq",29797128,Boa noite! O #Fantástico está no ar! E já em clima de Natal. 🎄🎅✨ https://t.co/hO6dbRDZYK,127558840,Assistindo #Fantástico e todo domingo é um choque com as “denúncias” meu Deus
506,2021-12-20 03:00:40.654698,#LuanTheComeback,116247695,O HOMEM MAIS PERFEITO EM ATIVIDADE NA TERRA #luanthecomeback https://t.co/SiDkZjWZxf,0,-,0,-,0,-,0,-
507,2021-12-20 03:00:40.90026,América Latina,2670726740,Parabenizo o companheiro @gabrielboric por sua eleição para Presidente do Chile. Fico feliz por mais uma vitória de… https://t.co/aeUvbK2Z8w,45428696,"“Se o Chile foi o berço do neoliberalismo na América Latina, também será sua tumba”. Gabriel Boric, novo presidente… https://t.co/gCi2FsmlDe",131574396,A vitória consagradora de @gabrielboric reescreve a história do Chile e é um alento aos povos da América Latina que… https://t.co/whSWxo9ivi,762402774260875265,Boric ganhou no Chile!!! O candidato da extrema-direita acaba de reconhecer a derrota. Novos ventos na América Latina! 🇨🇱🇧🇷,218229279,A América latina está despertando e traz bons ares de esperança para o Brasil em 2022. Viva o Chile! ✊🏿 https://t.co/EeNa5WpBbT
508,2021-12-20 03:00:41.088034,Alckmin,14594698,Jantar com Lula e Alckmin arrecada mais de R$ 200 mil para a campanha Tem Gente com Fome https://t.co/NpWK9Syu5r,55366770,Eu torço para que a chapa Lula/Alckmin ocorra. É a garantia do abraço dos afogados.,58951368,"EXCLUSIVO VEJA PRIMEIRA FOTO DE LULA E ALCKMIN JUNTOS:
https://t.co/rqIzvDU5eb",31483090,Lula e Alckmin se encontram em jantar em SP pra discutir possibilidade de aliança. Evento de advogados do Prerrogat… https://t.co/0GxXPgRMB8,837037519480975368,"Ver Lula, Alckmin, Doria e cia se juntando contra @jairbolsonaro, só nós mostra o que a gente já sabia: não é pelo… https://t.co/VXYRggvGSX"
509,2021-12-20 03:00:41.193547,#ATEEZDESERVESMORE,0,-,0,-,0,-,0,-,0,-
510,2021-12-20 03:00:41.292616,#FREEATEEZ,0,-,0,-,0,-,0,-,0,-
511,2021-12-20 03:00:41.386272,#KQPROTECTATEEZ,0,-,0,-,0,-,0,-,0,-
512,2021-12-20 03:00:41.559754,Glória Groove,432983617,glória groove entregou demais na homenagem pra marília  https://t.co/MxD2EryQDi,788794760764985344,"Gloria Groove prestando homenagem à maravilhosa Marília Mendonça ao som de “Bebi Liguei”, um dos smash hits que mar… https://t.co/tkjlKgmgRL",132699857,Gloria Groove fez uma homenagem à nossa eterna rainha Marília Mendonça no #ShowdosFamosos https://t.co/fhlV3LjgTW,1432395185984573449,EMOCIONANTE! Gloria Groove homenageia nossa eterna Marília Mendonça no #ShowdosFamosos do #Domingão.… https://t.co/ccFsWS6YWv,38427754,"Sem palavras para essa apresentação 🥺
Gloria Groove homenageia Marília Mendonça: 'Quero dedicar essa apresentação p… https://t.co/sWCv6AFUPO"
513,2021-12-20 03:00:41.733872,Shantal,747509369223393280,1/5 A influenciadora Shantal dividiu detalhes chocantes da violência que sofreu no parto. Ela contou que o médico d… https://t.co/577kNfSopH,1798238012,"Renato Kalil é acusado de violência obstétrica #MaisLidas 
https://t.co/D1RRV1trid",182573469,Violência obstétrica é uma prática comum e reprovável q pode acontecer com qq mãe. O caso da influencer Shantal (q… https://t.co/VC1J5j9ptA,28431722,"Em áudio e vídeos, Shantal, que deu à luz segunda filha em setembro, relata comportamento de Dr. Renato Kalil; médi… https://t.co/aWD1XlpIyg",63118359,"Violência obstétrica. Contra isso apresentei um dos projetos de lei p/ direito acompanhante no parto.
Hj é lei! Nen… https://t.co/vqkGJjFzD3"
514,2021-12-20 15:00:45.071428,#EJairOuJaEra,0,-,0,-,0,-,0,-,0,-
515,2021-12-20 15:00:45.304261,Alckmin,31483090,Lula e Alckmin se encontram em jantar em SP pra discutir possibilidade de aliança. Evento de advogados do Prerrogat… https://t.co/0GxXPgRMB8,759001618884939776,"Não sei a qual cargo Geraldo Alckmin vai se candidatar, mas sei que não votarei nele! Nem em 2022, nem em qualquer… https://t.co/F37uqNWUPh",58951368,"EXCLUSIVO VEJA PRIMEIRA FOTO DE LULA E ALCKMIN JUNTOS:
https://t.co/rqIzvDU5eb",55366770,Eu torço para que a chapa Lula/Alckmin ocorra. É a garantia do abraço dos afogados.,837037519480975368,"Ver Lula, Alckmin, Doria e cia se juntando contra @jairbolsonaro, só nós mostra o que a gente já sabia: não é pelo… https://t.co/VXYRggvGSX"
516,2021-12-20 15:00:45.498887,Rafinha,59157475,"Rafinha em vias de ser anunciado como primeiro reforço do SPFC pra 22. Um ano de contrato , c/item de prorrogação p… https://t.co/mK2dmx8ARt",466976176,"Mercado da bola:

O São Paulo intensificou o interesse em Rafinha e apresentou proposta oficial ao lateral, que est… https://t.co/jcKxI89gC2",19285159,São Paulo encaminha contração de Rafinha. 1 ano de contrato com metas e possibilidade de renovação por mais 1. Info… https://t.co/w21N97qsPo,59157475,Ainda sobre Rafinha. Boa aceitação do São-Paulino a primeira vista se justifica por alguns pts. SPFC ñ acerta na po… https://t.co/nSZXjrjh4L,822150796351537152,"Mesma coisa que tenho 👇 conversa beeeeeeem adiantada, se nada sair do trajeto comum da negociação, Rafinha deve ser… https://t.co/SyQsL3HFnv"
517,2021-12-20 15:00:45.609673,Robert Eggers,0,-,0,-,0,-,0,-,0,-
518,2021-12-20 15:00:45.943431,Chile,2670726740,Parabenizo o companheiro @gabrielboric por sua eleição para Presidente do Chile. Fico feliz por mais uma vitória de… https://t.co/aeUvbK2Z8w,45428696,"“Se o Chile foi o berço do neoliberalismo na América Latina, também será sua tumba”. Gabriel Boric, novo presidente… https://t.co/gCi2FsmlDe",55366770,O Chile é a nova Argentina. Vão falir juntos.,971822131024748545,Chile caiu.,58951368,Espanto: a extrema direita (no Chile) tenta dar um golpe: https://t.co/MDiEasiuUE
519,2021-12-20 15:00:46.06531,#7FATES_CHAKHO,0,-,0,-,0,-,0,-,0,-
520,2021-12-20 15:00:46.262188,Bjork,0,-,0,-,0,-,0,-,0,-
521,2021-12-20 15:00:46.38498,Orejuela,67967531,@Gremio vai “repatriar” lateral direito Orejuela.,0,-,0,-,0,-,0,-
522,2021-12-20 15:00:46.526424,BENTORNATA DAYANE,34590687,"BOM DIIIIIA! Agora corrigido 💙🌈 VOLTE SEMPRE DAYANE @daymelloreal 

BENTORNATA DAYANE 🇮🇹 https://t.co/fjAITTy8qt",0,-,0,-,0,-,0,-
523,2021-12-20 15:00:46.693919,The Northman,0,-,0,-,0,-,0,-,0,-
524,2021-12-20 21:00:11.097308,cassie,1267893920970801152,Única reação possível para esse trailer: Nate saia de perto da minha Cassie!!!! #Euphoria https://t.co/8tN711GTgL,0,-,0,-,0,-,0,-
525,2021-12-20 21:00:11.278364,nate,1267893920970801152,Única reação possível para esse trailer: Nate saia de perto da minha Cassie!!!! #Euphoria https://t.co/8tN711GTgL,0,-,0,-,0,-,0,-
526,2021-12-20 21:00:11.476156,Rafinha,59157475,Ainda sobre Rafinha. Boa aceitação do São-Paulino a primeira vista se justifica por alguns pts. SPFC ñ acerta na po… https://t.co/nSZXjrjh4L,59157475,"Rafinha em vias de ser anunciado como primeiro reforço do SPFC pra 22. Um ano de contrato , c/item de prorrogação p… https://t.co/mK2dmx8ARt",15911679,"AGORA É OFICIAL! Julio Casares, presidente do São Paulo, confirma a contratação do lateral direito Rafinha, de 36 a… https://t.co/gWEtvqHqtZ",19285159,São Paulo encaminha contração de Rafinha. 1 ano de contrato com metas e possibilidade de renovação por mais 1. Info… https://t.co/w21N97qsPo,466976176,"Mercado da bola:

O São Paulo intensificou o interesse em Rafinha e apresentou proposta oficial ao lateral, que est… https://t.co/jcKxI89gC2"
527,2021-12-20 21:00:11.630314,#EJairOuJaEra,0,-,0,-,0,-,0,-,0,-
528,2021-12-20 21:00:11.807822,#MakeTASM3,8315402,"""Homem-Aranha"": fãs usaram a hashtag #MakeTASM3 no Twitter para pedir nova sequência com Andrew Garfield… https://t.co/plBfmScK1L",0,-,0,-,0,-,0,-
529,2021-12-20 21:00:11.974743,#Euphoria,1267893920970801152,Única reação possível para esse trailer: Nate saia de perto da minha Cassie!!!! #Euphoria https://t.co/8tN711GTgL,0,-,0,-,0,-,0,-
530,2021-12-20 21:00:12.160888,maddy,0,-,0,-,0,-,0,-,0,-
532,2021-12-20 21:00:12.567266,Rihanna,270485639,"Imagina ser uma das maiores cantoras do mundo com vários hits de sucesso, uma empresária do caralho que revoluciono… https://t.co/7rnk1mIZJW",56079927,"@RNavyBrazil @siteptbr Desculpa gente, eu jamais falaria isso em tom sério, eu já fiquei em grade de show atrás des… https://t.co/UZ4EMuai27",769228033299472384,GKay afirma que estava brincando ao dizer que Rihanna está velha e ultrapassada - https://t.co/edV4rAKhWn https://t.co/S8qcx4JTmp,788794760764985344,"Os melhores POPSTARS dos últimos anos pela Billboard 🌟🥇

2009 @ladygaga
2010 @katyperry 
2011 @Adele 
2012 @rihanna… https://t.co/zsRialqEyB",363979363,"Influenciadora GKay declara que Rihanna está ""velha"" e ""ultrapassada"".  ""Tem que mandar referência das Kardashians.… https://t.co/CXbsbT5YFw"
533,2021-12-20 21:00:12.743303,200K BIROPJL NA TWITCH,0,-,0,-,0,-,0,-,0,-
534,2021-12-21 03:00:25.681839,#TheVoiceBrasil,576426202,"🎤 Hugo Rafael, do #TimeIZA, sobe ao palco cantando “My Love”, música do lendário @PaulMcCartney! 👏 #TheVoiceBrasil… https://t.co/HdUXu0Hsaz",576426202,"🎤 Representando o #TimeBrown, Gustavo Matias canta “My Heart Will Go On”, clássico de Céline Dion! 👏… https://t.co/ysePzQjfRX",576426202,O público decidiu e quem representa o #TimeClaudia na Final do #TheVoiceBrasil é Bruno Fernandez com 85%! 🎶 Acompan… https://t.co/fZ6UgKmFKL,18219976,"Parabéns, Gustavo Matias!! Você tá na final do #TheVoiceBrasil! https://t.co/Cm7uhtdoug",18219976,"Hoje, depois do #TheVoiceBrasil, a história real da brasileira que salvou centenas de vidas na Segunda Guerra:… https://t.co/zaDhtmsm24"
535,2021-12-21 03:00:25.869502,Ravi,34779125,Na lápide de Ravi constará a seguinte frase: “Nenhuma boa ação ficará impune” 😨 #UmLugarAoSol https://t.co/ug8OM873Nz,2870187801,AH MAS NÃO É POSSÍVEL QUE O RAVI VAI SER ACUSADO DE PEDOFILIA,18219976,Ravi sendo maravilhoso mais uma vez! 👏 #UmLugarAoSol https://t.co/Tl5VOhL1Tp,38427754,Ravi é acusado de pedofilia em #UmLugarAoSol! 😱➡️ https://t.co/PIEOjOphx0 https://t.co/AbIJXBaaHH,2870187801,RAVI DO CÉU
536,2021-12-21 03:00:26.030442,Hugo Rafael,576426202,"🎤 Hugo Rafael, do #TimeIZA, sobe ao palco cantando “My Love”, música do lendário @PaulMcCartney! 👏 #TheVoiceBrasil… https://t.co/HdUXu0Hsaz",576426202,O público decidiu e quem representa o #TimeIZA na Final do #TheVoiceBrasil é Hugo Rafael com 86%! 🎶 Acompanhe! 👉… https://t.co/6WojOj0J7C,83973513,Hugo Rafael. Campeão. Na minha modesta opinião. #TheVoiceBrasil #thevoicebr,576426202,VOTAÇÃO ABERTA! 😉 #TheVoiceBrasil ✌️ Quem do #TimeIZA você quer salvar: Hugo Rafael ou WD? VOTE ➡… https://t.co/58qEomHFOm,18219976,Hugo Rafael está na final com o #TimeIza! #TheVoiceBrasil https://t.co/hSS3jmJs2d
537,2021-12-21 03:00:26.165894,VOCÊ É LUZ JULIETTE,0,-,0,-,0,-,0,-,0,-
538,2021-12-21 03:00:26.363121,#RodaViva,14840606,"""Há um desejo de direita truculenta no Brasil, fingindo-se de liberal, que é brutal e que nos ameaça cotidianamente… https://t.co/9g7mjbL3u3",1540034828,"""Eu dançava assim com o quadril meio, parecia a Luisa Sonza, só que eu não era loira nem linda.""
@caetanoveloso no… https://t.co/po5QxegmGa",14840606,"""Essa ideia de que o brasileiro é alegre, para uma pessoa da minha idade, é relativamente nova. O que eu aprendi de… https://t.co/WC3qrsghnv",3090382647,"""As forças estéticas tem condições de enfrentar a brutalidade, a ignorância e a injustiça"" @caetanoveloso no… https://t.co/Fo6wzbfleH",583108053,Estão assistindo ao #RodaViva?
539,2021-12-21 03:00:26.624305,Di Maria,80306410,BOMBA!!! Di Maria pode ser o novo astro da seleção do Galo! E Edenilson também!https://t.co/agXxvhJr6w,80306410,Atenção! Galo acertando com… Di Maria do PSG.E com Edenilson do Inter! E Luan Maluquinho está indo pro Santos. Clar… https://t.co/Y6u8JZposz,14595245,MN: Di Maria pode ser o novo astro da seleção do Galo! E Edenilson também! https://t.co/GPl92mikUW,21390437,"🔙 Di María neste dia há 12 anos! 🤯🔥

#EPluribusUnum #OTD 

https://t.co/H1ojQJ4dna",790652550,"Messi x Real Madrid
Mbappé x Real Madrid
Sérgio Ramos x Real Madrid
Navas x Real Madrid
Neymar x Vini Jr 
Di Maria… https://t.co/FNPwrjVdfo"
540,2021-12-21 03:00:26.840428,Melody,2484226796,Gente o PIOR que o remix da Melody com a música da @Anitta ficou MUITO BOM  https://t.co/HhX9P7nrom,78148969,Melody vai lançar música com Anitta sem autorização da cantora https://t.co/2nYkukhk7e via @emoff @ig,23894637,Melody anuncia “feat” com Anitta e público questiona: “ela está sabendo disso?” https://t.co/ga9n6fEqOb,0,-,0,-
541,2021-12-21 03:00:27.031726,#FamiliaRecord,15088915,É claro que não poderia faltar a @PaulaFernandes7 animando o palco na troca de presentes 🤩 #FamíliaRecord https://t.co/uQcPmBTDj2,15088915,O @CesarFilho é o amigo oculto da @SabrinaSato e com direito até a desfile usando o presente que ganhou da apresent… https://t.co/srmGAKe08k,15088915,O amigo secreto mais esperado do ano começou! O #FamíliaRecord está no ar 🤩 Acompanhe! https://t.co/J4mcMW31vR,43462979,"23h12

#TheVoiceBrasil 17.4
Soma dos canais pagos 6.1
#FamíliaRecord 5.8
#ProgramaDoRatinho 5.1
#LargadosNaBand 2.7… https://t.co/1Lm11wKNXL",0,-
542,2021-12-21 03:00:27.151022,tannie,0,-,0,-,0,-,0,-,0,-
543,2021-12-21 03:00:27.315967,Carlos Filho,576426202,"🎤 Representando o #TimeLulu, Carlos Filho canta “Pavão Misterioso”, sagrada canção do compositor Ednardo! 👏… https://t.co/GDTNpmVdPA",0,-,0,-,0,-,0,-
544,2021-12-21 15:00:15.557449,Ícaro Silva,10683412,Adorei o tweet do Ícaro Silva detonando o BBB. Não aguento mais essa unanimidade em torno dos reality shows! Que el… https://t.co/bVcbumec7s,49132320,"Me assusta que a fala arrogante sobre BBB tenha vindo do Ícaro Silva, um ator forjado em Malhação por anos e que fe… https://t.co/pBHB210ms4",130907792,"Vocês estão cancelando o Ícaro Silva pq ele falou mal do BBB? Gente, não tem coisa melhor na vida que falar mal do… https://t.co/70LgP6BgNc",10683412,O BBB nem começou e já tem gente puxando mutirão contra o Ícaro Silva. #FicaÍcaro,16725544,Flay detona Ícaro Silva após comentário polêmico sobre o #BBB: https://t.co/IEYXSCTWq7
545,2021-12-21 15:00:15.767531,Melody,2484226796,Gente o PIOR que o remix da Melody com a música da @Anitta ficou MUITO BOM  https://t.co/HhX9P7nrom,78148969,Melody vai lançar música com Anitta sem autorização da cantora https://t.co/2nYkukhk7e via @emoff @ig,14311308,MC Melody divulga parceria musical com Anitta sem que a funkeira saiba e surpreende internautas com novidade.… https://t.co/vZITYS7b7k,23894637,Melody deleta material de divulgação de feat não autorizado com Anitta https://t.co/s3rVU8zNbf,2870187801,Pfvr me desculpem por todas as opiniões emitidas sobre Ícaro e BBB  pq na real esse assunto é chato pra cacete. Se… https://t.co/ns9ssCzJ72
561,2021-12-21 21:00:51.891322,#QuizPercyJackson,16684907,"Pergunta 2, de múltipla escolha, do #QuizPercyJackson!

Complete a frase com a opção correta:
Em “O navio dos morto… https://t.co/4kFulHDyCZ",16684907,"Pergunta 1 do #QuizPercyJackson: O que acontece quando alguém entra no Rio Lete, no Mundo Inferior?",16684907,Mais um #QuizPercyJackson está prestes a começar! Vocês estão animados?,0,-,0,-
546,2021-12-21 15:00:15.955231,Olavo,1136773815982272512,"BOLSONARO: O guru do bolsonarismo, Olavo de Carvalho, em live, ao lado de três ex-ministros do governo Bolsonaro, a… https://t.co/ums5iIhTO2",1062831969476771842,"Hoje às 20:00 vamos encerrar o ano no ConservaTalk @conserva_talk recebendo o Professor Olavo de Carvalho.

Link pa… https://t.co/YFrBKAik6t",1136773815982272512,"Na sequência da live, o ideólogo Olavo de Carvalho continuou criticando o presidente Jair ao lado do ex-ministros:… https://t.co/GJ8fsToNiV",9317502,"Olavo, sobre as chances de Bolsonaro em 2022: 'briga perdida'
https://t.co/sj7JZ8gQX2 - via @EstadaoPolitica",274108717,"Lamentável a atitude da autora, que em vez de me agradecer por ter lido cuidadosamente e comentado o livro, se reba… https://t.co/6jpBLXSny3"
547,2021-12-21 15:00:16.132528,#Encontro,18219976,É sobre isso! ❤️ #Encontro https://t.co/h2mR2DvpQO,18219976,. @juliette corre aqui que o Falamansa te notou! 🌵 #Encontro https://t.co/0q7jGc90j1,59267471,"A Lília Cabral deu meio sorriso e você tem um meme prontinho kkkkkk

#Encontro https://t.co/rWYXTaanoS",81384580,Thelminha macetando com dados o genocida e sua intimidação contra os técnicos da Anvisa e a vacinação em crianças… https://t.co/S5UZcIjBXs,18219976,"""Eu sempre fortaleci a minha filha, sempre falei que acreditava e tinha confiança nela."" Impossível não se emociona… https://t.co/fXacBJQDQ1"
548,2021-12-21 15:00:16.245653,maze of memories,0,-,0,-,0,-,0,-,0,-
549,2021-12-21 15:00:16.462683,Di Maria,80306410,Atenção! Galo acertando com… Di Maria do PSG.E com Edenilson do Inter! E Luan Maluquinho está indo pro Santos. Clar… https://t.co/Y6u8JZposz,80306410,BOMBA!!! Di Maria pode ser o novo astro da seleção do Galo! E Edenilson também!https://t.co/agXxvhJr6w,80306410,Di Maria pode ser do Galo! Estão negociando… https://t.co/cmh7VfpsFR,14595245,MN: Di Maria pode ser o novo astro da seleção do Galo! E Edenilson também! https://t.co/GPl92mikUW,124658538,Quer dizer que o Di Maria vai sair do PSG e jogar no Galão?
550,2021-12-21 15:00:16.618615,Maaya,67150902,"O incêndio aconteceu no complexo de entretenimento Casa Maaya, no Lago Sul e consumiu a maior parte do estabelecime… https://t.co/3rLu0Pr4Fy",0,-,0,-,0,-,0,-
551,2021-12-21 15:00:16.717337,#F360BR,0,-,0,-,0,-,0,-,0,-
552,2021-12-21 15:00:16.883596,#JaEraJair,1650330319,"As democracias pressupõem diálogo, tolerância e respeito às divergências. O fundo do poço civilizatório cavado por… https://t.co/pOllGWXMW2",0,-,0,-,0,-,0,-
553,2021-12-21 15:00:17.112897,Virgínia,2347826116,hoje tem festa da virgínia to pronta,897168370742812672,Zé Felipe e Virgínia no palco e eu só consigo pensar: MELHOR CASAL! #TikTokAwards https://t.co/aXYd6J9gfn,1163883792442044417,"Só se falou neles 🤩

🌟Marília Mendonça - nossa eterna rainha
💃@Anitta - SIM, YES, SÍ, OUI
🤓@Casimiro - meteu essa?… https://t.co/6cxqTe6v19",897168370742812672,"Se apaixone por alguém que te entregue um prêmio como @zefelipecantor entrega para @virginia, nossa #MusaDasTrends… https://t.co/qYPEkvqSY5",1054726240723189760,"Olavo abriu os olhos de muitos.

Hoje, fica mais fácil enxergar o que o velhinho da Virgínia passou muito tempo diz… https://t.co/rTPNikK8Hn"
554,2021-12-21 21:00:50.544605,Ícaro,130907792,"Vocês estão cancelando o Ícaro Silva pq ele falou mal do BBB? Gente, não tem coisa melhor na vida que falar mal do… https://t.co/70LgP6BgNc",788794760764985344,"Em seu Twitter, Ícaro Silva fala sobre o #BBB22 e desmente rumores de sua participação: ""respeita minha história, m… https://t.co/6mGn3YqtFd",10683412,Adorei o tweet do Ícaro Silva detonando o BBB. Não aguento mais essa unanimidade em torno dos reality shows! Que el… https://t.co/bVcbumec7s,49132320,"Me assusta que a fala arrogante sobre BBB tenha vindo do Ícaro Silva, um ator forjado em Malhação por anos e que fe… https://t.co/pBHB210ms4",132699857,"Após o ator Ícaro Silva negar a sua participação no próximo Big Brother Brasil e se referir ao reality como ""Big Bo… https://t.co/MM7FYk6621"
